age,education-num,sex,hours-per-week,salary,workclass,education,marital-status,occupation,relationship,race,country,fnlwgt
38,10,0,40,0,22286,6678,14065,1966,12463,2817,28833,260997.0
17,6,1,10,0,22286,820,9726,3212,4466,25933,28833,146268.0
39,6,0,40,0,22286,820,14065,4030,12463,25933,28833,147258.0
27,10,0,40,0,2499,6678,9726,3212,7726,2817,28833,207948.0
50,9,1,40,0,22286,9840,9726,3721,4466,25933,28833,180607.0
56,9,0,40,0,2067,9840,14065,1572,12463,25933,28833,104996.0
38,10,1,15,0,2499,6678,14065,989,1406,25933,28833,334366.0
52,9,0,40,1,1279,9840,14065,644,12463,2817,28833,142757.0
26,13,0,38,0,2067,5044,9726,4038,4466,2817,480,220656.0
43,9,1,40,0,22286,9840,4214,3212,4466,895,202,96483.0
45,13,1,42,0,22286,5044,9726,3992,7726,25933,28833,51744.0
41,11,0,40,1,1074,1307,14065,3992,12463,2817,28833,114967.0
30,12,1,25,0,22286,1008,4214,3721,7726,25933,28833,393965.0
24,10,0,40,0,22286,6678,14065,4030,12463,25933,28833,41838.0
43,10,1,20,0,2067,6678,4214,3212,3212,25933,28833,143046.0
44,13,0,70,1,22286,5044,14065,3992,12463,25933,28833,209174.0
54,9,0,40,0,22286,9840,4214,1572,7726,2817,28833,183248.0
23,13,1,40,1,22286,5044,9726,4038,4466,25933,28833,102942.0
33,9,0,60,1,2499,9840,14065,3584,12463,25933,28833,427474.0
18,7,0,16,0,22286,1048,9726,3212,4466,25933,28833,338632.0
38,10,1,40,0,22286,6678,939,4038,3212,25933,480,89559.0
41,11,0,45,0,2499,1307,14065,989,12463,25933,28833,32533.0
66,4,0,40,1,1074,557,14065,4030,12463,25933,28833,112376.0
60,14,1,10,0,2499,1627,4214,4038,3212,25933,28833,44915.0
24,6,0,65,0,2067,820,9726,4030,3212,2817,28833,111450.0
61,7,1,36,0,22286,1048,4214,3212,3212,25933,28833,171429.0
35,13,0,40,0,2067,5044,14065,4030,12463,25933,28833,190964.0
19,10,1,40,0,22286,6678,9726,4038,4466,25933,28833,109005.0
52,9,1,40,0,22286,9840,9726,3721,3212,2817,28833,404453.0
38,13,0,50,1,2499,5044,14065,3584,12463,25933,28833,280169.0
39,9,0,40,0,2499,9840,14065,3584,12463,25933,28833,163204.0
33,13,0,50,0,2499,5044,14065,4030,12463,25933,28833,192256.0
52,9,1,40,0,22286,9840,4214,3721,3212,25933,28833,181755.0
41,9,1,44,0,22286,9840,939,1966,3212,25933,28833,183105.0
37,10,0,55,0,22286,6678,14065,3584,12463,25933,28833,335168.0
38,13,0,45,1,2067,5044,14065,4038,12463,25933,28833,86643.0
27,10,1,40,0,22286,6678,9726,3992,7726,25933,28833,180262.0
38,14,1,40,0,22286,1627,9726,3721,3212,25933,28833,127865.0
38,13,0,60,1,2499,5044,14065,4038,12463,895,28833,146042.0
49,9,0,30,1,2499,9840,14065,912,12463,25933,28833,102110.0
22,9,0,55,0,22286,9840,9726,1966,889,25933,28833,202745.0
40,12,0,40,1,943,1008,14065,4038,12463,25933,28833,199303.0
20,9,0,40,0,22286,9840,14065,4030,12463,25933,28833,266467.0
34,16,1,99,0,943,375,9726,4038,7726,25933,28833,345259.0
24,14,0,56,0,22286,1627,9726,3721,7726,25933,28833,204935.0
58,13,0,40,1,943,5044,939,4038,7726,25933,28833,244830.0
24,10,1,40,0,22286,6678,9726,3721,4466,25933,28833,190457.0
43,9,0,45,0,22286,9840,9726,4030,7726,25933,28833,180138.0
38,9,1,40,0,22286,9840,9726,3992,4466,25933,28833,166585.0
42,9,0,40,0,22286,9840,14065,4030,12463,25933,28833,29962.0
27,10,0,40,0,22286,6678,14065,1966,12463,25933,28833,191129.0
18,6,1,20,0,22286,820,9726,3584,4466,25933,28833,378707.0
37,9,0,48,1,22286,9840,9726,4030,889,286,28833,116358.0
48,9,0,65,0,22286,9840,4214,1572,7726,25933,28833,240629.0
40,4,1,25,0,22286,557,939,3212,7726,25933,28833,233320.0
50,13,0,50,1,1074,5044,14065,3992,12463,895,647,302708.0
57,9,1,35,0,22286,9840,939,3584,7726,286,28833,29375.0
36,10,0,60,1,2067,6678,14065,644,12463,25933,28833,137314.0
41,9,0,40,0,22286,9840,14065,989,12463,25933,28833,140886.0
66,4,1,10,0,22286,557,827,3212,7726,2817,28833,151793.0
34,9,1,12,0,2499,9840,14065,989,1406,25933,28833,56460.0
23,9,0,1,0,22286,9840,9726,4030,4466,895,647,72887.0
35,9,0,55,0,22286,9840,14065,644,12463,25933,28833,261646.0
32,9,0,40,0,22286,9840,14065,4030,12463,25933,28833,178615.0
33,13,0,50,1,22286,5044,9726,4038,7726,2817,28833,295589.0
32,11,0,40,0,1074,1307,14065,3992,12463,25933,28833,377836.0
31,10,0,40,0,22286,6678,14065,4030,12463,895,28833,56510.0
32,10,0,50,0,2499,6678,14065,3584,12463,25933,28833,337696.0
40,9,0,40,0,22286,9840,14065,3212,12463,25933,28833,183765.0
27,9,0,30,0,2499,9840,9726,644,7726,25933,28833,107846.0
34,9,0,40,0,2067,9840,9726,644,7726,286,28833,22641.0
35,11,1,40,1,22286,1307,14065,3212,1406,2817,28833,204590.0
29,10,0,40,0,22286,6678,14065,3992,12463,25933,28833,114801.0
41,9,1,20,0,22286,9840,939,3212,3212,2817,28833,190591.0
33,16,1,48,1,1279,375,14065,4038,1406,25933,28833,220066.0
52,13,0,40,1,22286,5044,14065,4038,12463,25933,28833,128378.0
20,9,0,40,0,22286,9840,14065,4030,12463,25933,28833,157595.0
18,7,0,10,0,2067,1048,9726,644,4466,25933,28833,152171.0
49,4,1,35,0,22286,557,4214,3212,3212,25933,28833,240841.0
58,9,0,40,0,22286,9840,14065,3584,12463,25933,28833,94345.0
23,9,1,50,0,2499,9840,4214,3212,3212,25933,28833,289116.0
59,9,0,40,1,22286,9840,14065,4030,12463,25933,28833,176647.0
49,10,0,40,0,2499,6678,14065,3992,12463,25933,28833,79627.0
23,13,1,15,0,2067,5044,9726,4038,4466,25933,28833,210781.0
20,7,0,40,0,22286,1048,9726,1350,7726,25933,28833,493443.0
36,11,0,50,1,22286,1307,14065,3992,12463,25933,28833,86459.0
64,10,1,3,0,22286,6678,827,3992,7726,25933,28833,312242.0
34,10,1,40,0,22286,6678,9726,3992,7726,25933,28833,185408.0
63,12,1,35,0,22286,1008,370,3721,889,25933,28833,101077.0
51,9,1,40,0,22286,9840,9726,3721,7726,2817,28833,147200.0
40,10,1,35,0,1279,6678,4214,3721,7726,2817,28833,166327.0
55,5,0,55,0,22286,455,14065,4030,12463,25933,28833,178644.0
30,13,0,25,0,22286,5044,9726,1966,7726,25933,28833,158420.0
32,15,0,45,1,2499,542,14065,4038,12463,25933,28833,37232.0
55,13,0,40,0,22286,5044,14065,1966,12463,25933,28833,141877.0
47,10,0,56,1,2067,6678,4214,3992,7726,25933,28833,81654.0
50,13,0,40,0,22286,5044,4214,3212,7726,25933,28833,177705.0
42,9,0,45,1,22286,9840,14065,4030,12463,2817,28833,124792.0
32,10,0,55,1,2499,6678,14065,4030,12463,25933,28833,129497.0
60,12,0,30,0,22286,1008,14065,3584,12463,25933,28833,114413.0
53,9,0,40,0,22286,9840,14065,4030,12463,25933,28833,189511.0
58,13,0,40,1,22286,5044,827,3992,3212,25933,28833,111625.0
45,13,0,30,0,22286,5044,9726,4038,7726,25933,28833,246431.0
31,9,0,40,0,22286,9840,9726,3992,4466,25933,28833,147654.0
32,9,0,40,0,2499,9840,9726,4030,7726,25933,28833,443546.0
37,10,1,30,0,22286,6678,4214,3212,3212,25933,28833,281751.0
28,10,1,60,0,22286,6678,9726,3721,7726,25933,28833,263128.0
26,8,0,40,0,22286,377,9726,4030,7726,25933,28833,292692.0
47,9,0,80,1,1074,9840,14065,3992,12463,25933,28833,96798.0
34,10,0,50,1,22286,6678,14065,3992,12463,25933,28833,430554.0
42,9,0,40,0,22286,9840,4214,1966,7726,2817,28833,317078.0
48,13,1,40,1,22286,5044,14065,912,1406,25933,28833,108557.0
32,9,1,40,0,22286,9840,9726,1966,3212,2817,28833,207400.0
35,11,1,42,1,22286,1307,14065,3992,1406,25933,28833,187089.0
46,16,1,52,1,2067,375,14065,4038,1406,25933,28833,398986.0
38,10,0,40,0,22286,6678,14065,3212,12463,25933,28833,238980.0
35,13,0,40,1,22286,5044,14065,3721,12463,25933,28833,183800.0
45,12,0,35,0,22286,1008,4214,3721,3212,2817,28833,287190.0
31,13,0,40,0,22286,5044,9726,3992,7726,25933,28833,111363.0
52,10,0,60,1,1074,6678,14065,3992,12463,25933,28833,260938.0
20,10,0,50,0,22286,6678,9726,1350,4466,25933,28833,183594.0
24,14,0,50,0,22286,1627,9726,912,7726,25933,28833,172496.0
29,11,0,40,1,22286,1307,14065,4030,12463,25933,28833,389713.0
23,13,1,40,0,22286,5044,9726,3992,7726,25933,28833,174413.0
34,9,0,40,0,1279,9840,14065,3721,12463,25933,28833,189843.0
54,14,1,38,0,22286,1627,827,3721,3212,25933,28833,198546.0
21,10,1,30,0,22286,6678,9726,3212,7726,25933,28833,82497.0
23,13,1,30,0,22286,5044,9726,3721,4466,25933,28833,193090.0
55,14,0,40,1,22286,1627,14065,3992,12463,25933,28833,208451.0
60,9,1,40,0,22286,9840,4214,912,3212,25933,28833,163729.0
37,12,0,40,0,22286,1008,4214,4030,7726,2817,28833,434097.0
47,9,0,40,0,22286,9840,4214,1572,7726,25933,28833,192053.0
20,10,0,40,0,1279,6678,9726,3721,4466,25933,28833,178628.0
53,13,0,40,0,22286,5044,9726,3212,7726,25933,28833,96827.0
34,9,1,40,0,22286,9840,14065,1966,1406,25933,28833,154667.0
43,10,1,40,0,22286,6678,4214,4038,3212,2817,28833,160246.0
24,10,0,60,0,2499,6678,14065,1572,12463,25933,28833,166036.0
23,9,0,40,0,22286,9840,9726,644,4466,286,28833,186813.0
29,11,0,40,0,22286,1307,9726,1966,7726,231,28833,162312.0
58,10,1,40,0,22286,6678,4214,3721,3212,2817,28833,183893.0
40,14,1,40,0,22286,1627,9726,3721,4466,25933,28833,111829.0
43,10,1,40,0,943,6678,14065,3721,1406,25933,28833,175669.0
25,14,0,40,0,1279,1627,9726,3992,7726,25933,28833,104097.0
23,13,0,24,0,2067,5044,9726,4038,4466,25933,28833,117618.0
34,9,0,50,0,1074,9840,14065,4030,12463,25933,28833,202450.0
26,10,1,35,0,22286,6678,939,3584,3212,25933,28833,109570.0
60,16,1,65,1,22286,375,9726,4038,7726,25933,28833,101096.0
39,9,0,50,1,22286,9840,14065,1572,12463,25933,28833,236391.0
21,9,0,40,0,22286,9840,9726,3212,4466,25933,28833,136975.0
45,9,0,45,0,22286,9840,14065,1572,12463,25933,28833,167523.0
33,10,0,40,0,22286,6678,9726,3992,7726,25933,28833,240979.0
26,13,0,70,1,22286,5044,9726,3992,7726,25933,28833,248612.0
39,10,1,45,0,22286,6678,4214,3721,3212,25933,28833,151023.0
29,12,1,40,1,22286,1008,9726,4038,7726,25933,28833,236436.0
52,7,0,40,0,22286,1048,14065,3212,12463,25933,28833,61735.0
34,13,0,30,1,22286,5044,14065,3212,12463,25933,28833,243165.0
24,9,0,48,0,22286,9840,9726,1966,7726,25933,28833,388885.0
34,14,0,60,0,2499,1627,14065,989,12463,25933,28833,87209.0
53,5,0,70,0,2499,455,14065,989,12463,25933,28833,168539.0
31,9,0,40,0,22286,9840,939,4030,7726,2817,28833,179013.0
58,9,1,15,0,22286,9840,4214,3584,7726,25933,28833,196643.0
50,14,0,55,1,2499,1627,14065,3584,12463,25933,28833,68898.0
32,9,0,40,0,22286,9840,14065,4030,12463,25933,28833,156464.0
57,9,1,40,0,22286,9840,4214,3212,7726,25933,28833,35884.0
32,9,1,45,0,22286,9840,9726,3584,7726,25933,28833,182714.0
37,10,0,40,0,2499,6678,9726,4030,7726,25933,28833,177277.0
51,9,1,40,0,22286,9840,14065,3721,889,25933,28833,70767.0
33,12,0,60,0,2499,1008,4214,3584,3212,2817,28833,
53,9,1,35,0,2067,9840,370,1572,889,25933,28833,321770.0
32,9,0,50,0,22286,9840,4214,3584,7726,25933,28833,158416.0
30,10,0,40,0,22286,6678,14065,4030,12463,25933,28833,312667.0
19,10,1,20,0,22286,6678,9726,3721,4466,25933,28833,208656.0
33,13,1,24,0,22286,5044,370,3212,3212,25933,28833,31481.0
31,11,1,40,0,22286,1307,9726,3721,7726,25933,28833,259531.0
28,10,1,40,0,22286,6678,9726,3721,3212,2817,28833,186239.0
19,8,1,20,0,22286,377,9726,3212,4466,25933,28833,162954.0
27,9,0,60,0,22286,9840,14065,3584,12463,25933,28833,249315.0
21,3,0,40,0,22286,288,14065,1350,12463,25933,28833,308237.0
24,13,1,40,0,22286,5044,9726,4038,7726,25933,28833,103064.0
46,9,0,54,0,22286,9840,4214,1572,7726,25933,28833,185847.0
31,13,1,40,0,22286,5044,9726,3992,7726,25933,28833,168521.0
60,10,0,40,1,22286,6678,14065,1572,12463,25933,28833,198170.0
21,6,1,38,0,22286,820,939,3584,3212,2817,28833,353628.0
31,11,0,40,0,22286,1307,4214,1572,7726,25933,28833,272069.0
26,13,0,40,1,22286,5044,14065,3584,12463,25933,28833,22328.0
46,9,1,25,0,22286,9840,4214,143,7726,25933,28833,309212.0
25,9,0,60,1,1074,9840,14065,3992,12463,25933,28833,148888.0
23,10,0,30,0,2067,6678,9726,3721,7726,25933,28833,324637.0
53,14,0,40,1,1074,1627,14065,3992,12463,25933,28833,55139.0
29,9,1,40,0,22286,9840,14065,3721,1406,25933,28833,119004.0
45,10,0,50,1,22286,6678,14065,4038,12463,25933,28833,252079.0
70,13,0,40,0,22286,5044,4214,3721,7726,25933,28833,315868.0
55,13,0,60,1,1074,5044,14065,3584,12463,25933,28833,392325.0
40,16,0,50,1,1279,375,14065,4038,12463,25933,28833,174283.0
17,6,0,30,0,22286,820,9726,3212,4466,25933,28833,126832.0
18,9,0,40,0,22286,9840,9726,4030,4466,25933,28833,126071.0
34,14,0,60,1,22286,1627,9726,3584,3212,25933,28833,265706.0
41,10,1,40,0,22286,6678,4214,3721,7726,25933,28833,282964.0
28,13,0,40,0,22286,5044,9726,3721,7726,25933,28833,328518.0
23,9,0,40,0,1279,9840,9726,644,4466,25933,28833,283499.0
32,10,0,40,0,22286,6678,9726,3992,889,25933,28833,286675.0
56,4,0,48,0,22286,557,14065,1966,12463,2817,28833,136472.0
36,9,0,45,0,22286,9840,4214,3992,3212,25933,28833,132879.0
26,9,0,50,0,22286,9840,9726,3721,7726,25933,28833,314798.0
62,13,1,7,0,22286,5044,827,912,3212,25933,28833,143943.0
35,12,1,40,0,22286,1008,4214,3721,3212,25933,28833,134367.0
25,13,1,40,0,2067,5044,9726,4038,7726,25933,28833,366796.0
28,9,0,50,0,22286,9840,14065,1572,12463,25933,28833,195573.0
21,10,1,25,0,22286,6678,9726,3721,4466,25933,28833,33616.0
31,6,0,40,0,22286,820,14065,1572,12463,25933,28833,164190.0
23,12,0,25,0,22286,1008,9726,3212,4466,25933,202,380281.0
58,13,0,40,1,1074,5044,14065,4038,12463,25933,28833,190763.0
55,14,0,40,1,2067,1627,14065,4038,12463,25933,28833,209535.0
54,9,0,40,0,22286,9840,14065,4030,12463,25933,28833,156003.0
33,9,0,40,0,22286,9840,14065,1572,12463,25933,28833,55699.0
28,7,0,40,1,22286,1048,14065,1350,12463,25933,28833,183151.0
40,7,0,30,0,22286,1048,14065,1966,12463,25933,28833,198790.0
33,13,0,80,1,2499,5044,14065,3584,12463,25933,28833,272359.0
27,15,0,10,0,22286,542,9726,4038,7726,895,647,236481.0
55,9,0,25,0,22286,9840,4214,3721,3212,25933,28833,143266.0
53,9,0,45,0,22286,9840,939,1572,3212,25933,28833,192386.0
23,8,0,46,0,22286,377,9726,1572,7726,25933,28833,99543.0
66,9,0,16,0,22286,9840,827,4030,7726,25933,28833,169435.0
34,11,0,60,1,2499,1307,14065,3992,12463,25933,28833,34572.0
39,6,0,40,0,22286,820,4214,1572,7726,25933,28833,119272.0
21,10,1,40,0,22286,6678,9726,3721,4466,2817,28833,211601.0
26,10,1,35,0,22286,6678,370,3721,4466,231,28833,154785.0
21,9,1,40,0,22286,9840,9726,3721,4466,25933,28833,213041.0
59,9,0,40,0,22286,9840,14065,3584,12463,25933,28833,229939.0
61,6,0,40,0,22286,820,14065,1572,12463,25933,28833,175331.0
30,13,0,50,1,22286,5044,14065,3584,12463,25933,28833,226443.0
22,11,0,40,0,22286,1307,14065,1966,12463,25933,28833,46561.0
47,9,1,30,0,22286,9840,4214,1966,3212,25933,28833,161311.0
50,9,0,40,0,22286,9840,4214,3212,7726,25933,28833,98215.0
67,13,1,5,0,22286,5044,4214,3992,7726,25933,28833,118363.0
59,6,0,40,0,2067,820,14065,4030,12463,25933,28833,181242.0
35,12,1,80,1,22286,1008,9726,3212,7726,25933,28833,356238.0
56,10,1,20,1,2499,6678,370,989,7726,25933,28833,39380.0
34,9,1,50,0,22286,9840,4214,3992,3212,25933,28833,269723.0
63,6,1,56,0,22286,820,827,989,3212,25933,28833,34098.0
48,10,0,40,0,22286,6678,14065,4030,12463,25933,480,50880.0
41,10,0,44,1,943,6678,14065,4038,12463,25933,28833,356934.0
26,10,1,20,0,22286,6678,9726,1350,4466,2817,28833,276309.0
47,6,0,52,0,22286,820,14065,3584,12463,25933,28833,175925.0
29,11,0,50,0,2499,1307,14065,989,12463,25933,28833,164607.0
30,9,0,40,0,22286,9840,9726,1350,4466,25933,28833,224462.0
19,9,0,20,0,22286,9840,9726,3584,4466,25933,28833,92863.0
27,13,1,37,0,22286,5044,9726,3721,7726,25933,28833,179565.0
59,9,0,70,0,2499,9840,14065,989,12463,25933,28833,31137.0
19,9,0,40,0,22286,9840,9726,4030,4466,25933,28833,199495.0
45,5,0,40,0,22286,455,14065,1350,12463,895,647,175262.0
37,9,0,40,0,22286,9840,9726,3721,7726,25933,28833,220585.0
44,16,1,38,0,2067,375,370,4038,3212,25933,28833,231793.0
34,13,0,38,0,943,5044,14065,3721,12463,895,28833,191342.0
30,13,1,35,0,22286,5044,9726,912,7726,25933,28833,186420.0
30,13,0,40,1,22286,5044,14065,3992,12463,895,647,328242.0
56,7,1,40,0,22286,1048,939,3212,7726,2817,28833,279340.0
19,9,1,40,0,22286,9840,9726,3212,4466,25933,28833,174478.0
37,4,0,40,0,22286,557,14065,4030,12463,25933,28833,151771.0
45,14,0,43,1,22286,1627,14065,3992,12463,25933,28833,145636.0
21,10,1,40,0,22286,6678,9726,3721,4466,25933,28833,120326.0
34,9,0,45,0,2499,9840,14065,989,12463,25933,28833,246439.0
27,13,0,50,0,22286,5044,14065,3992,889,25933,28833,144133.0
44,14,1,40,0,2067,1627,9726,4038,7726,25933,28833,145522.0
33,13,0,40,0,22286,5044,9726,3992,7726,25933,28833,312055.0
32,10,1,50,0,22286,6678,9726,3992,889,25933,28833,235847.0
37,10,0,40,0,22286,6678,14065,4030,12463,25933,28833,187748.0
26,13,1,48,0,22286,5044,9726,3584,7726,25933,28833,396482.0
49,9,0,60,0,22286,9840,14065,4030,12463,25933,28833,261688.0
20,10,1,30,0,22286,6678,9726,4038,7726,25933,28833,39477.0
37,10,0,40,0,22286,6678,14065,4030,12463,25933,28833,143058.0
22,3,0,48,0,22286,288,14065,4030,12463,25933,28833,216867.0
44,13,0,35,0,22286,5044,9726,912,7726,25933,28833,230592.0
30,9,0,40,0,2067,9840,14065,4030,12463,25933,28833,40338.0
55,9,0,40,0,2067,9840,14065,3212,12463,25933,28833,115457.0
36,7,0,40,0,22286,1048,14065,1966,12463,25933,28833,374983.0
29,8,0,40,0,22286,377,9726,912,7726,25933,28833,285419.0
45,11,0,40,0,1279,1307,14065,644,12463,25933,28833,187581.0
38,13,0,55,1,1074,5044,14065,3584,12463,25933,28833,299036.0
42,10,0,40,0,22286,6678,9726,4030,7726,895,28833,68729.0
27,11,1,40,0,22286,1307,9726,3992,4466,25933,28833,333990.0
20,10,0,25,0,22286,6678,9726,3721,4466,25933,28833,117767.0
43,13,0,35,0,22286,5044,14065,4038,12463,25933,28833,184378.0
21,9,0,40,0,22286,9840,9726,3721,4466,25933,28833,232591.0
33,13,1,40,0,22286,5044,9726,4038,7726,25933,28833,143851.0
36,9,0,80,1,2499,9840,14065,4030,12463,25933,28833,89622.0
34,8,0,40,0,22286,377,14065,3212,12463,25933,28833,202498.0
54,10,0,44,1,22286,6678,14065,3992,12463,25933,28833,343242.0
30,9,0,40,1,22286,9840,14065,4030,12463,25933,28833,460408.0
63,9,0,40,0,22286,9840,14065,1966,12463,2817,28833,205246.0
36,13,0,50,1,22286,5044,14065,3992,12463,25933,28833,230329.0
25,13,0,50,0,22286,5044,9726,3992,7726,25933,28833,197871.0
55,9,0,40,0,22286,9840,4214,4030,7726,25933,28833,194290.0
44,10,0,45,1,22286,6678,14065,4038,12463,25933,28833,191814.0
41,9,1,40,0,22286,9840,9726,1966,3212,2817,28833,95168.0
47,12,0,40,1,22286,1008,14065,4038,12463,25933,28833,386136.0
41,13,0,40,1,22286,5044,9726,4038,7726,25933,28833,152529.0
35,9,0,40,0,22286,9840,14065,1572,12463,231,28833,214891.0
18,9,1,40,0,22286,9840,9726,3721,4466,25933,28833,133654.0
23,9,1,30,0,22286,9840,4214,3212,3212,25933,28833,147548.0
57,13,0,40,0,22286,5044,14065,3992,12463,25933,28833,73051.0
56,2,0,65,0,2499,151,9726,3992,7726,286,28833,60166.0
25,10,1,35,0,1074,6678,9726,3584,4466,25933,28833,454934.0
35,13,1,40,0,2499,5044,9726,4038,4466,25933,28833,185621.0
61,11,0,40,0,22286,1307,14065,3721,12463,25933,28833,101500.0
36,13,1,55,0,1279,5044,4214,4038,7726,25933,28833,36397.0
18,8,1,15,0,22286,377,9726,3584,4466,2817,28833,276540.0
21,10,1,20,0,22286,6678,370,3584,4466,2817,28833,293968.0
32,9,0,40,0,2067,9840,14065,1572,12463,25933,28833,186993.0
52,8,0,45,1,22286,377,14065,1966,12463,25933,28833,232132.0
48,9,0,55,0,22286,9840,14065,4030,12463,25933,28833,176917.0
40,13,1,40,0,22286,5044,4214,4038,7726,25933,28833,105936.0
35,9,0,40,1,22286,9840,14065,3992,12463,25933,28833,105821.0
42,9,1,40,0,22286,9840,4214,3721,7726,25933,28833,178074.0
34,10,0,40,0,22286,6678,14065,1966,12463,2817,28833,191930.0
27,12,0,40,0,22286,1008,14065,912,12463,25933,28833,130807.0
47,13,0,65,0,2499,5044,9726,989,7726,25933,28833,94100.0
65,5,0,45,0,2499,455,14065,4030,12463,25933,28833,144822.0
61,14,1,99,0,1074,1627,827,3992,3212,25933,28833,102191.0
18,10,0,28,0,22286,6678,9726,3584,4466,25933,28833,90934.0
48,16,0,45,1,22286,375,14065,4038,12463,25933,28833,173243.0
26,10,0,75,0,22286,6678,9726,1572,7726,2817,28833,258768.0
30,13,0,40,0,22286,5044,9726,3584,7726,25933,28833,189759.0
68,9,0,50,1,2499,9840,14065,989,12463,25933,28833,69249.0
23,9,0,80,0,22286,9840,14065,3584,12463,25933,28833,133061.0
65,9,0,24,0,2499,9840,14065,3992,12463,25933,28833,175202.0
32,13,0,44,0,22286,5044,14065,3721,12463,25933,28833,27051.0
44,14,0,40,1,22286,1627,14065,3992,12463,25933,28833,60414.0
48,14,1,40,1,2067,1627,14065,4038,1406,25933,28833,317360.0
24,11,0,45,0,22286,1307,9726,912,7726,25933,28833,258298.0
58,10,0,40,0,22286,6678,9726,989,7726,25933,28833,174040.0
32,10,0,50,0,2067,6678,370,4038,7726,25933,480,177566.0
54,14,0,50,1,22286,1627,4214,3992,7726,25933,28833,162238.0
35,14,0,45,1,22286,1627,9726,4038,7726,25933,28833,87556.0
35,12,1,50,0,22286,1008,4214,3992,7726,25933,28833,144322.0
24,9,0,40,0,22286,9840,9726,3584,4466,25933,28833,190015.0
50,9,0,40,1,22286,9840,14065,4038,12463,25933,28833,183173.0
38,9,0,40,0,2499,9840,939,4030,7726,25933,28833,151322.0
57,9,0,40,1,2067,9840,14065,3992,12463,25933,28833,47392.0
38,10,0,60,0,22286,6678,9726,3584,7726,25933,28833,107125.0
49,9,0,40,0,22286,9840,9726,4030,7726,25933,28833,265295.0
25,13,1,16,0,22286,5044,9726,912,4466,25933,28833,189219.0
56,10,0,40,0,22286,6678,370,1572,7726,25933,28833,147989.0
32,7,1,40,0,22286,1048,4214,3212,3212,25933,28833,185732.0
22,13,0,40,0,22286,5044,9726,4038,7726,25933,28833,153516.0
33,9,0,40,0,22286,9840,14065,4030,12463,25933,28833,216145.0
42,10,1,12,0,22286,6678,4214,3721,3212,25933,28833,202872.0
62,9,0,48,0,2499,9840,14065,1572,12463,25933,28833,39630.0
26,13,0,40,0,2067,5044,9726,644,4466,25933,28833,206721.0
46,10,0,40,1,22286,6678,4214,4030,3212,25933,28833,358585.0
33,13,1,50,1,22286,5044,939,3584,7726,25933,28833,377283.0
65,9,0,20,0,14,9840,14065,1572,12463,25933,28833,172949.0
46,10,0,40,1,22286,6678,14065,4030,12463,25933,28833,110171.0
43,11,1,40,0,2067,1307,4214,3992,7726,25933,28833,223861.0
43,9,0,40,1,22286,9840,14065,4030,12463,25933,28833,163455.0
35,6,0,40,0,22286,820,14065,4030,12463,25933,28833,183892.0
48,9,1,48,0,22286,9840,827,1350,889,25933,28833,47022.0
55,13,0,40,1,943,5044,14065,3992,12463,25933,28833,145401.0
45,11,0,40,0,22286,1307,14065,4030,12463,25933,28833,387074.0
56,13,0,40,0,22286,5044,14065,3992,12463,25933,28833,105363.0
59,14,0,40,0,943,1627,9726,3992,7726,25933,28833,195467.0
56,9,0,40,0,2067,9840,14065,4030,12463,25933,28833,170217.0
21,9,0,10,0,22286,9840,9726,3212,4466,2817,28833,156807.0
26,7,0,40,0,22286,1048,14065,3992,12463,25933,28833,255193.0
38,9,1,40,0,22286,9840,9726,3212,3212,25933,28833,273640.0
27,10,1,40,0,22286,6678,9726,3721,4466,25933,28833,191177.0
48,4,0,50,1,1074,557,14065,4030,12463,25933,28833,184787.0
37,14,0,60,1,1279,1627,14065,4038,12463,25933,28833,239409.0
